                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.97101,                 1.3283,                0.85581,                 0.9929,                0.82996,                0.91336,                0.74916,                0.78083,                0.90047,                0.84627,               0.002377,               0.002377,               0.002377
                    156,                0.97394,                 1.1823,                0.88121,                 0.9929,                0.82996,                0.91336,                0.74916,                0.78083,                0.90047,                0.84627,              0.0023275,              0.0023275,              0.0023275
                    157,                0.87306,                 1.1274,                0.91052,                0.98626,                0.83573,                0.91111,                 0.7413,                 0.8272,                0.94794,                0.84519,               0.002278,               0.002278,               0.002278
                    158,                0.81508,                 1.0145,                0.86322,                0.98626,                0.83573,                0.91111,                 0.7413,                 0.8272,                0.94794,                0.84519,              0.0022285,              0.0022285,              0.0022285
                    159,                0.90153,                0.98946,                0.82667,                0.98962,                0.83642,                0.91701,                0.73462,                0.85958,                  0.956,                0.85243,               0.002179,               0.002179,               0.002179
                    160,                0.92744,                 1.2055,                0.85146,                0.98962,                0.83642,                0.91701,                0.73462,                0.85958,                  0.956,                0.85243,              0.0021295,              0.0021295,              0.0021295
                    161,                0.89067,                 1.1089,                0.88917,                0.97446,                0.81641,                0.91421,                0.75974,                0.75913,                0.90674,                0.84252,                0.00208,                0.00208,                0.00208
                    162,                0.91126,                 1.0353,                0.84659,                0.97446,                0.81641,                0.91421,                0.75974,                0.75913,                0.90674,                0.84252,              0.0020305,              0.0020305,              0.0020305
                    163,                0.80304,                 1.1553,                0.88132,                0.90777,                0.87984,                  0.916,                0.75317,                0.76732,                0.93162,                0.84112,               0.001981,               0.001981,               0.001981
                    164,                 0.7788,                 1.0393,                0.84811,                0.90777,                0.87984,                  0.916,                0.75317,                0.76732,                0.93162,                0.84112,              0.0019315,              0.0019315,              0.0019315
                    165,                0.77408,                 1.0128,                0.82851,                 0.9144,                0.87566,                0.91796,                0.74624,                0.80162,                0.90803,                0.84611,               0.001882,               0.001882,               0.001882
                    166,                 0.8787,                 1.3376,                0.94057,                 0.9144,                0.87566,                0.91796,                0.74624,                0.80162,                0.90803,                0.84611,              0.0018325,              0.0018325,              0.0018325
                    167,                0.80538,                  1.185,                 0.8777,                0.98059,                0.84054,                 0.9205,                0.74437,                 0.8249,                0.88202,                0.84673,               0.001783,               0.001783,               0.001783
                    168,                0.78116,                0.93595,                0.83611,                0.98059,                0.84054,                 0.9205,                0.74437,                 0.8249,                0.88202,                0.84673,              0.0017335,              0.0017335,              0.0017335
                    169,                0.83944,                 1.1291,                0.86249,                0.98611,                0.82915,                 0.9231,                0.73486,                0.84962,                0.91023,                0.84996,               0.001684,               0.001684,               0.001684
                    170,                 0.8707,                 1.1338,                0.85982,                0.98611,                0.82915,                 0.9231,                0.73486,                0.84962,                0.91023,                0.84996,              0.0016345,              0.0016345,              0.0016345
                    171,                0.90968,                 1.1067,                0.86805,                0.98001,                0.82222,                0.92207,                0.75221,                 0.8128,                0.88751,                0.84716,               0.001585,               0.001585,               0.001585
                    172,                0.84119,                 1.0962,                0.90312,                0.98001,                0.82222,                0.92207,                0.75221,                 0.8128,                0.88751,                0.84716,              0.0015355,              0.0015355,              0.0015355
                    173,                 0.8582,                 1.1616,                0.85837,                0.95995,                0.84444,                0.92115,                  0.768,                0.75827,                0.85021,                0.84361,               0.001486,               0.001486,               0.001486
                    174,                0.84443,                0.98345,                0.82896,                0.95995,                0.84444,                0.92115,                  0.768,                0.75827,                0.85021,                0.84361,              0.0014365,              0.0014365,              0.0014365
                    175,                0.80969,                0.97537,                0.85599,                0.94786,                0.84374,                0.92175,                0.75198,                0.73528,                0.85065,                0.83815,               0.001387,               0.001387,               0.001387
                    176,                0.82309,                 1.0782,                0.87785,                0.94786,                0.84374,                0.92175,                0.75198,                0.73528,                0.85065,                0.83815,              0.0013375,              0.0013375,              0.0013375
                    177,                0.79679,                 0.9277,                0.83023,                0.95207,                0.82064,                0.91896,                0.74622,                0.75253,                0.87837,                0.84018,               0.001288,               0.001288,               0.001288
                    178,                0.84297,                 1.0807,                0.87862,                0.95207,                0.82064,                0.91896,                0.74622,                0.75253,                0.87837,                0.84018,              0.0012385,              0.0012385,              0.0012385
                    179,                0.80348,                0.96004,                0.82645,                  0.947,                0.83439,                0.92283,                0.78562,                   0.71,                0.82956,                0.83846,               0.001189,               0.001189,               0.001189
                    180,                0.69137,                0.95804,                0.82728,                  0.947,                0.83439,                0.92283,                0.78562,                   0.71,                0.82956,                0.83846,              0.0011395,              0.0011395,              0.0011395
                    181,                0.70118,                 0.8529,                0.82799,                0.96299,                0.79188,                0.92128,                0.75162,                0.74138,                0.82835,                 0.8405,                0.00109,                0.00109,                0.00109
                    182,                0.76859,                0.99961,                0.84303,                0.96299,                0.79188,                0.92128,                0.75162,                0.74138,                0.82835,                 0.8405,              0.0010405,              0.0010405,              0.0010405
                    183,                0.83357,                 1.0517,                0.87142,                0.96353,                0.79406,                0.92186,                0.76702,                0.73627,                0.80833,                0.84021,               0.000991,               0.000991,               0.000991
                    184,                0.71158,                0.90186,                0.87169,                0.96353,                0.79406,                0.92186,                0.76702,                0.73627,                0.80833,                0.84021,              0.0009415,              0.0009415,              0.0009415
                    185,                0.75289,                0.87488,                0.83281,                0.88364,                0.88303,                 0.9247,                0.75839,                0.74102,                0.79945,                0.84162,               0.000892,               0.000892,               0.000892
                    186,                0.81349,                 1.0645,                0.86584,                0.88364,                0.88303,                 0.9247,                0.75839,                0.74102,                0.79945,                0.84162,              0.0008425,              0.0008425,              0.0008425
                    187,                0.78049,                0.97615,                0.86911,                0.88243,                0.89031,                0.92809,                0.77288,                0.72378,                0.80489,                0.83772,               0.000793,               0.000793,               0.000793
                    188,                0.72741,                 0.8604,                0.84856,                0.88243,                0.89031,                0.92809,                0.77288,                0.72378,                0.80489,                0.83772,              0.0007435,              0.0007435,              0.0007435
                    189,                0.75533,                0.99367,                0.78685,                0.88561,                0.88692,                0.92809,                0.76793,                0.73645,                0.82133,                0.84008,               0.000694,               0.000694,               0.000694
                    190,                0.78221,                0.94748,                0.85747,                0.88561,                0.88692,                0.92809,                0.76793,                0.73645,                0.82133,                0.84008,              0.0006445,              0.0006445,              0.0006445
                    191,                0.82146,                 1.0255,                0.79051,                 0.9042,                0.90031,                 0.9345,                0.76809,                 0.7422,                0.79955,                0.83898,               0.000595,               0.000595,               0.000595
                    192,                0.69019,                0.78658,                0.83331,                 0.9042,                0.90031,                 0.9345,                0.76809,                 0.7422,                0.79955,                0.83898,              0.0005455,              0.0005455,              0.0005455
                    193,                0.75576,                0.93468,                0.84449,                0.90666,                0.90448,                0.93448,                0.75369,                0.73214,                0.80008,                0.83723,               0.000496,               0.000496,               0.000496
                    194,                 0.8633,                 1.1916,                0.85354,                0.90666,                0.90448,                0.93448,                0.75369,                0.73214,                0.80008,                0.83723,              0.0004465,              0.0004465,              0.0004465
                    195,                0.78191,                 1.0658,                 0.8685,                0.91037,                0.89948,                0.93374,                0.75284,                0.72966,                0.79644,                0.83628,               0.000397,               0.000397,               0.000397
                    196,                0.76607,                0.93377,                0.82906,                0.91037,                0.89948,                0.93374,                0.75284,                0.72966,                0.79644,                0.83628,              0.0003475,              0.0003475,              0.0003475
                    197,                0.74341,                0.91183,                0.82088,                0.91366,                0.88925,                 0.9336,                0.76867,                0.72832,                0.79293,                0.83667,               0.000298,               0.000298,               0.000298
                    198,                0.73159,                 1.0074,                0.83998,                0.91366,                0.88925,                 0.9336,                0.76867,                0.72832,                0.79293,                0.83667,              0.0002485,              0.0002485,              0.0002485
                    199,                0.71374,                0.92166,                0.83182,                0.97233,                0.83707,                0.92949,                 0.7675,                0.71734,                0.78143,                0.83776,               0.000199,               0.000199,               0.000199
